filename,slice,min_row,min_col,max_row,max_col
sub-30021_ses-s0_T1w.nii.gz,151,30,15,207,146
sub-30021_ses-s2_T1w.nii.gz,150,27,13,203,144
sub-30021_ses-s4_T1w.nii.gz,148,25,15,201,144
sub-30021_ses-s6_T1w.nii.gz,143,34,12,209,143
sub-30022_ses-s0_T1w.nii.gz,162,33,16,182,141
sub-30022_ses-s2_T1w.nii.gz,144,33,16,197,143
sub-30022_ses-s4_T1w.nii.gz,138,33,15,197,141
sub-30022_ses-s6_T1w.nii.gz,155,33,16,178,140
sub-30024_ses-s0_T1w.nii.gz,149,30,16,188,144
sub-30024_ses-s2_T1w.nii.gz,140,30,13,200,144
sub-30024_ses-s4_T1w.nii.gz,138,31,15,197,146
sub-30024_ses-s6_T1w.nii.gz,127,31,15,199,144
sub-30025_ses-s0_T1w.nii.gz,161,39,12,191,147
sub-30025_ses-s2_T1w.nii.gz,142,31,9,201,149
sub-30025_ses-s4_T1w.nii.gz,144,27,9,197,147
sub-30025_ses-s6_T1w.nii.gz,149,24,10,194,149
sub-30026_ses-s0_T1w.nii.gz,134,28,13,195,143
sub-30026_ses-s2_T1w.nii.gz,146,31,15,197,143
sub-30027_ses-s0_T1w.nii.gz,148,33,9,191,149
sub-30027_ses-s2_T1w.nii.gz,144,39,10,194,149
sub-30027_ses-s4_T1w.nii.gz,143,25,8,188,149
sub-30027_ses-s6_T1w.nii.gz,139,31,10,186,149
sub-30028_ses-s0_T1w.nii.gz,138,44,9,186,150
sub-30028_ses-s2_T1w.nii.gz,144,40,10,182,150
sub-30028_ses-s4_T1w.nii.gz,132,34,7,191,153
sub-30028_ses-s6_T1w.nii.gz,148,40,7,201,150
sub-30030_ses-s0_T1w.nii.gz,135,27,15,189,146
sub-30030_ses-s2_T1w.nii.gz,144,34,13,197,144
sub-30030_ses-s4_T1w.nii.gz,148,33,13,194,144
sub-30031_ses-s4_T1w.nii.gz,157,24,10,201,150
sub-30031_ses-s6_T1w.nii.gz,147,21,12,198,152
sub-30032_ses-s0_T1w.nii.gz,126,18,10,191,150
sub-30032_ses-s2_T1w.nii.gz,138,25,9,200,149
sub-30032_ses-s4_T1w.nii.gz,141,24,10,200,150
sub-30033_ses-s0_T1w.nii.gz,149,33,13,178,146
sub-30033_ses-s2_T1w.nii.gz,148,37,12,200,147
sub-30034_ses-s0_T1w.nii.gz,126,24,12,195,147
sub-30034_ses-s6_T1w.nii.gz,144,34,12,204,147
sub-30035_ses-s0_T1w.nii.gz,150,31,13,203,147
sub-30036_ses-s2_T1w.nii.gz,149,36,9,198,150
sub-30036_ses-s4_T1w.nii.gz,148,34,9,198,149
sub-30036_ses-s6_T1w.nii.gz,132,28,9,194,149
sub-30037_ses-s0_T1w.nii.gz,141,31,9,201,147
sub-30037_ses-s2_T1w.nii.gz,144,28,10,204,150
sub-30037_ses-s4_T1w.nii.gz,150,22,9,197,149
sub-30037_ses-s6_T1w.nii.gz,153,25,9,194,149
sub-30038_ses-s0_T1w.nii.gz,138,36,13,183,146
sub-30038_ses-s2_T1w.nii.gz,146,37,12,191,144
sub-30038_ses-s4_T1w.nii.gz,151,31,13,184,144
sub-30038_ses-s6_T1w.nii.gz,128,40,12,195,143
sub-30039_ses-s0_T1w.nii.gz,146,30,16,188,143
sub-30039_ses-s2_T1w.nii.gz,144,33,16,197,143
sub-30039_ses-s4_T1w.nii.gz,144,33,16,197,143
sub-30039_ses-s6_T1w.nii.gz,156,30,16,183,143
sub-30040_ses-s0_T1w.nii.gz,141,30,9,186,149
sub-30040_ses-s2_T1w.nii.gz,139,34,12,184,152
sub-30040_ses-s4_T1w.nii.gz,144,37,10,189,149
sub-30040_ses-s6_T1w.nii.gz,150,22,10,177,149
sub-30041_ses-s0_T1w.nii.gz,147,31,12,188,143
sub-30041_ses-s2_T1w.nii.gz,149,33,13,188,144
sub-30041_ses-s4_T1w.nii.gz,147,36,15,194,146
sub-30041_ses-s6_T1w.nii.gz,124,45,13,204,144
sub-30042_ses-s0_T1w.nii.gz,132,33,10,189,149
sub-30042_ses-s2_T1w.nii.gz,134,31,9,194,149
sub-30042_ses-s4_T1w.nii.gz,140,33,9,199,149
sub-30042_ses-s6_T1w.nii.gz,137,27,9,197,149
sub-30043_ses-s0_T1w.nii.gz,138,37,7,194,152
sub-30043_ses-s2_T1w.nii.gz,138,31,9,195,155
sub-30043_ses-s4_T1w.nii.gz,143,31,7,197,152
sub-30043_ses-s6_T1w.nii.gz,124,36,9,205,155
sub-30044_ses-s0_T1w.nii.gz,123,40,7,195,152
sub-30044_ses-s2_T1w.nii.gz,143,33,7,202,152
sub-30044_ses-s4_T1w.nii.gz,146,31,6,200,152
sub-30044_ses-s6_T1w.nii.gz,152,31,7,188,149
sub-30045_ses-s0_T1w.nii.gz,132,24,13,188,144
sub-30045_ses-s2_T1w.nii.gz,144,31,12,195,143
sub-30045_ses-s4_T1w.nii.gz,145,33,12,198,143
sub-30046_ses-s0_T1w.nii.gz,157,37,12,191,146
sub-30047_ses-s0_T1w.nii.gz,145,34,10,195,146
sub-30047_ses-s2_T1w.nii.gz,147,34,12,191,143
sub-30047_ses-s4_T1w.nii.gz,147,30,13,191,146
sub-30047_ses-s6_T1w.nii.gz,141,39,12,203,146
sub-30048_ses-s0_T1w.nii.gz,139,31,12,195,146
sub-30048_ses-s2_T1w.nii.gz,141,28,13,195,146
sub-30048_ses-s4_T1w.nii.gz,141,28,13,195,146
sub-30048_ses-s6_T1w.nii.gz,137,42,12,209,145
sub-30049_ses-s0_T1w.nii.gz,145,27,12,186,149
sub-30049_ses-s2_T1w.nii.gz,147,31,10,201,149
sub-30049_ses-s4_T1w.nii.gz,147,28,13,203,150
sub-30049_ses-s6_T1w.nii.gz,158,28,10,200,149
sub-30050_ses-s0_T1w.nii.gz,140,43,12,184,146
sub-30050_ses-s2_T1w.nii.gz,146,39,13,194,146
sub-30050_ses-s4_T1w.nii.gz,144,39,12,192,144
sub-30050_ses-s6_T1w.nii.gz,125,34,13,191,146
sub-30051_ses-s0_T1w.nii.gz,139,27,16,190,141
sub-30051_ses-s2_T1w.nii.gz,140,36,16,197,141
sub-30051_ses-s4_T1w.nii.gz,144,37,18,200,141
sub-30051_ses-s6_T1w.nii.gz,118,37,16,201,141
sub-30053_ses-s0_T1w.nii.gz,138,31,7,201,153
sub-30053_ses-s2_T1w.nii.gz,144,30,7,200,153
sub-30053_ses-s4_T1w.nii.gz,143,28,7,195,153
sub-30053_ses-s6_T1w.nii.gz,141,25,9,194,155
sub-30054_ses-s0_T1w.nii.gz,135,27,7,200,149
sub-30055_ses-s0_T1w.nii.gz,153,34,13,197,146
sub-30055_ses-s2_T1w.nii.gz,143,34,13,197,147
sub-30055_ses-s4_T1w.nii.gz,141,34,12,197,146
sub-30055_ses-s6_T1w.nii.gz,125,30,12,194,146
sub-30056_ses-s0_T1w.nii.gz,141,31,10,201,147
sub-30056_ses-s2_T1w.nii.gz,146,32,12,200,149
sub-30056_ses-s4_T1w.nii.gz,143,30,12,199,147
sub-30056_ses-s6_T1w.nii.gz,126,33,12,203,147
sub-30057_ses-s0_T1w.nii.gz,144,31,10,200,153
sub-30057_ses-s2_T1w.nii.gz,145,30,10,198,152
sub-30058_ses-s0_T1w.nii.gz,147,31,12,197,150
sub-30058_ses-s2_T1w.nii.gz,149,33,12,197,150
sub-30058_ses-s4_T1w.nii.gz,147,33,12,197,150
sub-30058_ses-s6_T1w.nii.gz,153,28,12,191,149
sub-30059_ses-s0_T1w.nii.gz,144,34,13,204,149
sub-30059_ses-s2_T1w.nii.gz,147,34,13,197,149
sub-30059_ses-s6_T1w.nii.gz,135,30,12,197,149
sub-30060_ses-s0_T1w.nii.gz,140,30,3,194,156
sub-30060_ses-s2_T1w.nii.gz,141,31,0,194,155
sub-30060_ses-s4_T1w.nii.gz,136,34,3,198,156
sub-30060_ses-s6_T1w.nii.gz,155,19,9,161,150
sub-30061_ses-s0_T1w.nii.gz,141,27,10,207,150
sub-30061_ses-s2_T1w.nii.gz,143,27,10,207,152
sub-30061_ses-s4_T1w.nii.gz,142,25,10,201,150
sub-30061_ses-s6_T1w.nii.gz,133,18,12,183,152
sub-30062_ses-s0_T1w.nii.gz,154,45,13,192,144
sub-30062_ses-s2_T1w.nii.gz,144,42,13,188,144
sub-30062_ses-s4_T1w.nii.gz,143,43,13,191,144
sub-30062_ses-s6_T1w.nii.gz,128,48,13,191,144
sub-30063_ses-s0_T1w.nii.gz,146,34,15,197,146
sub-30063_ses-s2_T1w.nii.gz,141,33,14,191,146
sub-30064_ses-s0_T1w.nii.gz,138,28,12,201,149
sub-30064_ses-s2_T1w.nii.gz,145,28,12,201,146
sub-30064_ses-s4_T1w.nii.gz,135,27,10,200,147
sub-30064_ses-s6_T1w.nii.gz,136,25,10,198,147
sub-30065_ses-s0_T1w.nii.gz,137,27,16,200,144
sub-30065_ses-s2_T1w.nii.gz,137,27,16,200,144
sub-30065_ses-s4_T1w.nii.gz,158,24,18,197,144
sub-30065_ses-s6_T1w.nii.gz,147,19,18,195,144
sub-30067_ses-s0_T1w.nii.gz,145,28,9,207,150
sub-30067_ses-s2_T1w.nii.gz,145,31,12,204,153
sub-30067_ses-s4_T1w.nii.gz,147,27,9,197,150
sub-30067_ses-s6_T1w.nii.gz,123,28,9,198,150
sub-30068_ses-s0_T1w.nii.gz,140,29,10,204,149
sub-30068_ses-s6_T1w.nii.gz,135,19,10,186,149
sub-30069_ses-s0_T1w.nii.gz,141,33,15,198,143
sub-30069_ses-s2_T1w.nii.gz,141,34,18,197,144
sub-30070_ses-s0_T1w.nii.gz,149,37,16,194,147
sub-30070_ses-s2_T1w.nii.gz,141,36,15,191,146
sub-30071_ses-s0_T1w.nii.gz,144,34,10,195,147
sub-30071_ses-s2_T1w.nii.gz,144,37,9,194,146
sub-30071_ses-s4_T1w.nii.gz,138,34,12,195,149
sub-30071_ses-s6_T1w.nii.gz,167,28,12,176,144
sub-30072_ses-s0_T1w.nii.gz,151,33,13,201,144
sub-30072_ses-s2_T1w.nii.gz,152,31,16,200,147
sub-30072_ses-s4_T1w.nii.gz,159,18,13,186,144
sub-30072_ses-s6_T1w.nii.gz,150,30,13,203,144
sub-30073_ses-s0_T1w.nii.gz,145,31,13,198,144
sub-30073_ses-s2_T1w.nii.gz,140,31,13,194,144
sub-30073_ses-s4_T1w.nii.gz,158,22,13,188,144
sub-30073_ses-s6_T1w.nii.gz,147,36,13,201,144
sub-30074_ses-s0_T1w.nii.gz,141,33,9,197,152
sub-30074_ses-s4_T1w.nii.gz,145,31,7,202,150
sub-30074_ses-s6_T1w.nii.gz,117,33,7,201,150
sub-30075_ses-s0_T1w.nii.gz,137,34,12,194,146
sub-30075_ses-s2_T1w.nii.gz,141,34,12,195,144
sub-30075_ses-s4_T1w.nii.gz,141,34,13,195,146
sub-30075_ses-s6_T1w.nii.gz,147,25,12,180,146
sub-30076_ses-s0_T1w.nii.gz,133,33,13,201,146
sub-30076_ses-s2_T1w.nii.gz,146,31,13,200,146
sub-30076_ses-s4_T1w.nii.gz,159,31,13,200,144
sub-30076_ses-s6_T1w.nii.gz,126,28,13,197,146
sub-30077_ses-s0_T1w.nii.gz,141,30,16,198,143
sub-30077_ses-s2_T1w.nii.gz,144,28,16,198,142
sub-30078_ses-s0_T1w.nii.gz,136,39,13,192,146
sub-30078_ses-s2_T1w.nii.gz,141,39,13,195,144
sub-30078_ses-s4_T1w.nii.gz,138,39,13,194,146
sub-30079_ses-s0_T1w.nii.gz,137,33,13,194,147
sub-30079_ses-s2_T1w.nii.gz,138,33,13,197,146
sub-30079_ses-s4_T1w.nii.gz,137,34,13,200,147
sub-30079_ses-s6_T1w.nii.gz,126,28,15,198,147
sub-30080_ses-s0_T1w.nii.gz,142,28,13,201,149
sub-30080_ses-s2_T1w.nii.gz,140,28,13,203,150
sub-30080_ses-s4_T1w.nii.gz,142,28,13,204,149
sub-30080_ses-s6_T1w.nii.gz,122,22,12,197,149
sub-30082_ses-s0_T1w.nii.gz,138,31,12,192,147
sub-30082_ses-s2_T1w.nii.gz,142,31,12,195,146
sub-30082_ses-s4_T1w.nii.gz,139,31,12,192,146
sub-30082_ses-s6_T1w.nii.gz,141,21,13,177,147
sub-30083_ses-s0_T1w.nii.gz,154,25,12,195,149
sub-30083_ses-s2_T1w.nii.gz,141,24,10,192,147
sub-30083_ses-s4_T1w.nii.gz,149,30,10,200,147
sub-30083_ses-s6_T1w.nii.gz,127,27,10,194,147
sub-30084_ses-s0_T1w.nii.gz,141,30,12,197,146
sub-30084_ses-s2_T1w.nii.gz,138,30,10,195,146
sub-30085_ses-s0_T1w.nii.gz,141,33,9,198,152
sub-30085_ses-s2_T1w.nii.gz,138,31,9,194,152
sub-30086_ses-s0_T1w.nii.gz,135,36,7,207,152
sub-30086_ses-s2_T1w.nii.gz,136,33,7,199,152
sub-30086_ses-s4_T1w.nii.gz,138,31,7,198,151
sub-30086_ses-s6_T1w.nii.gz,121,25,7,195,150
sub-30087_ses-s0_T1w.nii.gz,143,33,7,203,152
sub-30087_ses-s2_T1w.nii.gz,148,31,9,202,152
sub-30087_ses-s4_T1w.nii.gz,159,36,9,206,152
sub-30087_ses-s6_T1w.nii.gz,157,21,6,192,150
sub-30088_ses-s0_T1w.nii.gz,143,39,12,200,147
sub-30089_ses-s0_T1w.nii.gz,138,30,12,201,147
sub-30089_ses-s2_T1w.nii.gz,141,30,12,201,147
sub-30089_ses-s4_T1w.nii.gz,141,30,12,200,146
sub-30089_ses-s6_T1w.nii.gz,141,30,12,200,147
sub-30090_ses-s0_T1w.nii.gz,141,33,13,194,146
sub-30090_ses-s2_T1w.nii.gz,139,31,13,193,146
sub-30090_ses-s4_T1w.nii.gz,140,33,13,193,146
sub-30090_ses-s6_T1w.nii.gz,151,22,15,177,144
sub-30091_ses-s0_T1w.nii.gz,146,33,13,200,144
sub-30092_ses-s0_T1w.nii.gz,149,36,10,201,149
sub-30092_ses-s2_T1w.nii.gz,143,34,10,197,150
sub-30092_ses-s4_T1w.nii.gz,150,28,10,193,149
sub-30092_ses-s6_T1w.nii.gz,129,33,9,201,149
sub-30093_ses-s0_T1w.nii.gz,148,34,7,201,151
sub-30093_ses-s2_T1w.nii.gz,148,33,7,199,150
sub-30093_ses-s4_T1w.nii.gz,144,31,7,195,152
sub-30093_ses-s6_T1w.nii.gz,142,33,7,201,152
sub-30094_ses-s0_T1w.nii.gz,144,34,16,203,144
sub-30094_ses-s2_T1w.nii.gz,151,33,16,197,144
sub-30094_ses-s4_T1w.nii.gz,145,34,16,203,144
sub-30094_ses-s6_T1w.nii.gz,129,30,15,201,143
sub-30095_ses-s0_T1w.nii.gz,143,31,12,200,147
sub-30095_ses-s2_T1w.nii.gz,150,31,12,195,147
sub-30095_ses-s4_T1w.nii.gz,141,31,13,198,149
sub-30095_ses-s6_T1w.nii.gz,149,33,15,199,149
sub-30096_ses-s0_T1w.nii.gz,144,25,10,207,152
sub-30097_ses-s0_T1w.nii.gz,147,36,9,193,152
sub-30097_ses-s2_T1w.nii.gz,145,36,9,193,152
sub-30097_ses-s4_T1w.nii.gz,144,36,9,197,152
sub-30097_ses-s6_T1w.nii.gz,149,40,9,203,152
sub-30098_ses-s0_T1w.nii.gz,142,34,15,193,143
sub-30098_ses-s2_T1w.nii.gz,136,34,16,190,146
sub-30098_ses-s4_T1w.nii.gz,138,34,16,191,144
sub-30099_ses-s0_T1w.nii.gz,139,28,12,199,149
sub-30099_ses-s2_T1w.nii.gz,144,28,12,200,147
sub-30100_ses-s0_T1w.nii.gz,144,31,15,195,144
sub-30100_ses-s2_T1w.nii.gz,148,31,13,195,143
sub-30100_ses-s4_T1w.nii.gz,146,33,15,197,144
sub-30100_ses-s6_T1w.nii.gz,141,27,15,172,144
sub-30101_ses-s0_T1w.nii.gz,147,42,16,195,143
sub-30101_ses-s2_T1w.nii.gz,144,39,15,194,143
sub-30101_ses-s4_T1w.nii.gz,153,36,15,192,141
sub-30101_ses-s6_T1w.nii.gz,125,34,15,188,141
sub-30102_ses-s0_T1w.nii.gz,139,36,12,195,149
sub-30102_ses-s2_T1w.nii.gz,141,34,10,198,147
sub-30103_ses-s0_T1w.nii.gz,150,43,16,192,141
sub-30103_ses-s2_T1w.nii.gz,155,44,16,191,141
sub-30103_ses-s4_T1w.nii.gz,153,45,18,191,143
sub-30103_ses-s6_T1w.nii.gz,141,43,16,191,140
sub-30104_ses-s0_T1w.nii.gz,141,33,12,197,147
sub-30104_ses-s2_T1w.nii.gz,143,33,12,198,147
sub-30104_ses-s4_T1w.nii.gz,151,36,13,197,147
sub-30104_ses-s6_T1w.nii.gz,125,30,12,194,146
sub-30105_ses-s0_T1w.nii.gz,141,36,13,197,146
sub-30105_ses-s2_T1w.nii.gz,144,36,14,197,146
sub-30105_ses-s4_T1w.nii.gz,138,34,15,194,147
sub-30105_ses-s6_T1w.nii.gz,144,34,12,197,144
sub-30106_ses-s0_T1w.nii.gz,140,28,4,203,153
sub-30106_ses-s2_T1w.nii.gz,145,28,7,198,155
sub-30107_ses-s0_T1w.nii.gz,149,36,16,196,144
sub-30107_ses-s2_T1w.nii.gz,147,34,15,200,143
sub-30107_ses-s4_T1w.nii.gz,147,34,16,195,144
sub-30107_ses-s6_T1w.nii.gz,132,28,16,200,143
sub-30108_ses-s0_T1w.nii.gz,142,33,12,195,146
sub-30108_ses-s2_T1w.nii.gz,146,33,12,197,144
sub-30108_ses-s4_T1w.nii.gz,142,33,12,195,146
sub-30108_ses-s6_T1w.nii.gz,123,33,12,195,146
sub-30109_ses-s0_T1w.nii.gz,138,33,12,197,149
sub-30109_ses-s2_T1w.nii.gz,144,31,12,197,147
sub-30109_ses-s4_T1w.nii.gz,153,22,13,188,147
sub-30110_ses-s0_T1w.nii.gz,143,30,13,196,144
sub-30110_ses-s2_T1w.nii.gz,141,30,13,191,146
sub-30110_ses-s6_T1w.nii.gz,134,30,15,193,147
sub-30112_ses-s2_T1w.nii.gz,153,22,12,201,149
sub-30112_ses-s4_T1w.nii.gz,139,22,10,204,149
sub-30112_ses-s6_T1w.nii.gz,150,21,12,194,149
sub-30113_ses-s0_T1w.nii.gz,138,28,15,198,147
sub-30113_ses-s2_T1w.nii.gz,140,27,13,206,147
sub-30114_ses-s0_T1w.nii.gz,143,32,10,194,149
sub-30114_ses-s2_T1w.nii.gz,141,31,10,194,150
sub-30114_ses-s4_T1w.nii.gz,141,33,10,195,150
sub-30114_ses-s6_T1w.nii.gz,131,30,9,191,147
sub-30115_ses-s0_T1w.nii.gz,130,40,16,180,146
sub-30115_ses-s4_T1w.nii.gz,140,39,16,194,146
sub-30115_ses-s6_T1w.nii.gz,137,37,18,188,147
sub-30116_ses-s0_T1w.nii.gz,141,34,13,191,146
sub-30116_ses-s2_T1w.nii.gz,146,35,13,190,146
sub-30116_ses-s4_T1w.nii.gz,149,36,13,194,146
sub-30116_ses-s6_T1w.nii.gz,128,29,13,186,146
sub-30118_ses-s0_T1w.nii.gz,141,39,12,195,147
sub-30118_ses-s2_T1w.nii.gz,144,39,12,194,146
sub-30119_ses-s0_T1w.nii.gz,137,24,12,198,147
sub-30119_ses-s2_T1w.nii.gz,141,24,15,201,147
sub-30119_ses-s4_T1w.nii.gz,135,22,13,197,147
sub-30119_ses-s6_T1w.nii.gz,124,28,13,207,147
sub-30121_ses-s0_T1w.nii.gz,141,30,12,203,147
sub-30121_ses-s2_T1w.nii.gz,146,30,12,206,147
sub-30122_ses-s0_T1w.nii.gz,138,34,13,195,146
sub-30122_ses-s2_T1w.nii.gz,140,33,13,195,146
sub-30122_ses-s4_T1w.nii.gz,145,34,13,196,144
sub-30122_ses-s6_T1w.nii.gz,145,28,13,192,144
sub-30123_ses-s0_T1w.nii.gz,150,36,12,200,146
sub-30123_ses-s2_T1w.nii.gz,145,34,13,198,146
sub-30123_ses-s4_T1w.nii.gz,144,34,13,197,146
sub-30123_ses-s6_T1w.nii.gz,147,22,12,185,144
sub-30124_ses-s0_T1w.nii.gz,138,37,10,195,149
sub-30125_ses-s0_T1w.nii.gz,150,40,15,197,144
sub-30125_ses-s2_T1w.nii.gz,153,40,15,197,144
sub-30125_ses-s4_T1w.nii.gz,142,36,13,189,144
sub-30125_ses-s6_T1w.nii.gz,126,37,15,200,144
sub-30126_ses-s0_T1w.nii.gz,136,34,13,198,146
sub-30126_ses-s2_T1w.nii.gz,140,34,15,197,147
sub-30126_ses-s4_T1w.nii.gz,150,37,15,198,147
sub-30126_ses-s6_T1w.nii.gz,159,24,15,188,147
sub-30128_ses-s0_T1w.nii.gz,148,34,12,198,149
sub-30128_ses-s2_T1w.nii.gz,142,33,10,192,149
sub-30128_ses-s6_T1w.nii.gz,153,27,10,174,149
sub-30129_ses-s0_T1w.nii.gz,138,28,13,197,149
sub-30129_ses-s2_T1w.nii.gz,149,28,12,200,147
sub-30129_ses-s4_T1w.nii.gz,143,28,10,198,146
sub-30129_ses-s6_T1w.nii.gz,121,36,10,203,147
sub-30130_ses-s0_T1w.nii.gz,138,33,13,197,144
sub-30131_ses-s2_T1w.nii.gz,144,37,16,191,144
sub-30131_ses-s4_T1w.nii.gz,142,37,15,192,143
sub-30131_ses-s6_T1w.nii.gz,130,25,16,169,143
sub-30132_ses-s0_T1w.nii.gz,141,25,12,203,149
sub-30132_ses-s2_T1w.nii.gz,152,30,10,206,147
sub-30132_ses-s4_T1w.nii.gz,144,25,12,201,147
sub-30133_ses-s0_T1w.nii.gz,144,30,12,200,146
sub-30133_ses-s2_T1w.nii.gz,142,31,13,195,149
sub-30135_ses-s0_T1w.nii.gz,131,34,9,194,152
sub-30135_ses-s2_T1w.nii.gz,150,39,10,200,152
sub-30135_ses-s4_T1w.nii.gz,151,39,10,201,152
sub-30135_ses-s6_T1w.nii.gz,141,36,10,206,153
sub-30136_ses-s0_T1w.nii.gz,143,31,9,194,146
sub-30136_ses-s2_T1w.nii.gz,143,31,10,191,146
sub-30136_ses-s4_T1w.nii.gz,146,33,9,193,146
sub-30136_ses-s6_T1w.nii.gz,120,34,10,200,147
sub-30137_ses-s0_T1w.nii.gz,137,28,13,200,149
sub-30137_ses-s2_T1w.nii.gz,156,33,12,204,147
sub-30137_ses-s4_T1w.nii.gz,160,24,13,193,146
sub-30137_ses-s6_T1w.nii.gz,125,33,13,209,147
sub-30138_ses-s0_T1w.nii.gz,139,39,12,192,147
sub-30138_ses-s2_T1w.nii.gz,142,36,12,192,147
sub-30138_ses-s4_T1w.nii.gz,144,40,13,194,147
sub-30138_ses-s6_T1w.nii.gz,132,40,13,191,147
sub-30139_ses-s0_T1w.nii.gz,139,30,13,198,144
sub-30139_ses-s2_T1w.nii.gz,138,28,15,198,146
sub-30139_ses-s4_T1w.nii.gz,151,25,15,195,146
sub-30139_ses-s6_T1w.nii.gz,144,30,13,201,143
sub-30140_ses-s0_T1w.nii.gz,141,31,15,195,146
sub-30140_ses-s2_T1w.nii.gz,141,30,15,197,146
sub-30140_ses-s4_T1w.nii.gz,143,30,15,197,146
sub-30140_ses-s6_T1w.nii.gz,146,30,15,196,144
sub-30141_ses-s0_T1w.nii.gz,148,34,10,196,150
sub-30141_ses-s6_T1w.nii.gz,139,36,9,201,149
sub-30142_ses-s0_T1w.nii.gz,143,33,15,193,147
sub-30142_ses-s2_T1w.nii.gz,144,33,16,197,147
sub-30142_ses-s6_T1w.nii.gz,147,28,15,191,146
sub-30144_ses-s0_T1w.nii.gz,142,31,10,199,150
sub-30144_ses-s2_T1w.nii.gz,147,33,10,200,150
sub-30144_ses-s6_T1w.nii.gz,126,30,9,201,149
sub-30145_ses-s0_T1w.nii.gz,144,40,10,197,150
sub-30145_ses-s2_T1w.nii.gz,141,40,10,192,150
sub-30145_ses-s6_T1w.nii.gz,118,37,10,190,150
sub-30146_ses-s0_T1w.nii.gz,137,31,12,203,147
sub-30146_ses-s2_T1w.nii.gz,136,28,12,201,147
sub-30146_ses-s4_T1w.nii.gz,138,28,10,198,146
sub-30148_ses-s0_T1w.nii.gz,143,39,15,194,144
sub-30148_ses-s2_T1w.nii.gz,148,40,15,194,144
sub-30148_ses-s4_T1w.nii.gz,138,39,15,194,144
sub-30148_ses-s6_T1w.nii.gz,138,28,15,183,143
sub-30150_ses-s0_T1w.nii.gz,139,28,10,201,149
sub-30150_ses-s2_T1w.nii.gz,143,28,13,204,150
sub-30150_ses-s4_T1w.nii.gz,136,27,10,198,149
sub-30150_ses-s6_T1w.nii.gz,135,25,12,204,149
sub-30151_ses-s0_T1w.nii.gz,146,37,12,197,149
sub-30151_ses-s6_T1w.nii.gz,153,36,13,195,150
sub-30152_ses-s0_T1w.nii.gz,139,28,16,198,141
sub-30152_ses-s2_T1w.nii.gz,144,31,16,195,141
sub-30152_ses-s4_T1w.nii.gz,143,30,16,197,141
sub-30152_ses-s6_T1w.nii.gz,123,28,18,194,144
sub-30153_ses-s2_T1w.nii.gz,139,30,15,195,143
sub-30154_ses-s0_T1w.nii.gz,154,39,13,210,147
sub-30154_ses-s2_T1w.nii.gz,145,28,13,195,147
sub-30154_ses-s4_T1w.nii.gz,146,30,13,200,146
sub-30154_ses-s6_T1w.nii.gz,144,33,16,203,148
sub-30155_ses-s0_T1w.nii.gz,146,37,10,194,146
sub-30155_ses-s2_T1w.nii.gz,148,37,10,192,147
sub-30155_ses-s4_T1w.nii.gz,144,37,10,192,146
sub-30155_ses-s6_T1w.nii.gz,166,31,15,180,146
sub-30156_ses-s0_T1w.nii.gz,135,28,9,203,152
sub-30156_ses-s2_T1w.nii.gz,137,25,9,200,152
sub-30156_ses-s4_T1w.nii.gz,140,27,9,202,152
sub-30156_ses-s6_T1w.nii.gz,116,27,10,203,152
sub-30157_ses-s0_T1w.nii.gz,144,27,18,203,141
sub-30157_ses-s2_T1w.nii.gz,141,27,16,201,141
sub-30157_ses-s4_T1w.nii.gz,142,24,16,201,141
sub-30157_ses-s6_T1w.nii.gz,123,21,16,195,141
sub-30158_ses-s0_T1w.nii.gz,147,25,12,195,144
sub-30158_ses-s2_T1w.nii.gz,147,30,13,197,146
sub-30158_ses-s4_T1w.nii.gz,143,28,13,197,144
sub-30158_ses-s6_T1w.nii.gz,129,28,15,197,146
sub-30160_ses-s0_T1w.nii.gz,140,30,12,196,147
sub-30160_ses-s2_T1w.nii.gz,141,33,18,192,141
sub-30160_ses-s4_T1w.nii.gz,149,37,18,200,141
sub-30160_ses-s6_T1w.nii.gz,122,36,18,197,141
sub-30161_ses-s0_T1w.nii.gz,147,34,13,200,146
sub-30161_ses-s2_T1w.nii.gz,149,34,13,200,146
sub-30162_ses-s0_T1w.nii.gz,141,40,15,194,146
sub-30162_ses-s2_T1w.nii.gz,143,40,16,194,146
sub-30162_ses-s4_T1w.nii.gz,138,40,15,194,144
sub-30162_ses-s6_T1w.nii.gz,124,43,15,198,144
sub-30163_ses-s0_T1w.nii.gz,141,28,13,203,147
sub-30164_ses-s0_T1w.nii.gz,139,33,12,195,147
sub-30164_ses-s2_T1w.nii.gz,138,31,10,192,147
sub-30164_ses-s6_T1w.nii.gz,160,36,13,186,146
sub-30165_ses-s0_T1w.nii.gz,145,31,8,201,153
sub-30165_ses-s2_T1w.nii.gz,144,25,7,192,152
sub-30165_ses-s4_T1w.nii.gz,144,31,9,198,153
sub-30167_ses-s0_T1w.nii.gz,143,33,16,197,140
sub-30167_ses-s6_T1w.nii.gz,139,33,16,192,140
sub-30169_ses-s0_T1w.nii.gz,141,28,10,194,147
sub-30169_ses-s2_T1w.nii.gz,147,31,9,203,147
sub-30171_ses-s0_T1w.nii.gz,146,36,15,197,143
sub-30171_ses-s2_T1w.nii.gz,153,34,16,195,144
sub-30171_ses-s4_T1w.nii.gz,153,37,16,200,144
